date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:07:39	13177/13177	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:8927a8e3fab40cde3f236020d2fe595d	https://waffy-demo.myshopify.com/collections/dried-masalas.oembed	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas.oembed	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:40	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:39%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/rosehip-berries	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/rosehip-berries	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:40	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:39%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/rosehip-berries	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/rosehip-berries	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:40	124/124	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:40%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/green-peppercorn	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/green-peppercorn	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:41	124/124	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:40%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/green-peppercorn	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/green-peppercorn	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:41	120/120	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:41%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/fennel-seeds	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/fennel-seeds	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:41	120/120	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:41%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/fennel-seeds	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/fennel-seeds	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:42	121/121	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:41%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/black-mustard	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/black-mustard	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:42	121/121	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:42%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/black-mustard	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/black-mustard	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:43	116/116	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:42%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/barberry	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/barberry	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:43	116/116	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:42%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/barberry	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/barberry	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:43	121/121	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:43%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/fenugreek-dal	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/fenugreek-dal	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:44	121/121	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:43%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/fenugreek-dal	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/fenugreek-dal	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:44	120/120	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:43%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/sesame-seeds	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/sesame-seeds	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:44	120/120	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:44%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/sesame-seeds	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/sesame-seeds	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:45	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:44%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/dill-seeds-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/dill-seeds-250-gm	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:45	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:37:44%20GMT	https://waffy-demo.myshopify.com/collections/dried-masalas/products/dill-seeds-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/dried-masalas/products/dill-seeds-250-gm	(from https://waffy-demo.myshopify.com/collections/dried-masalas)
11:07:46	95795/95795	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:73a60e2ea0c2dc6f19e1d9d3e8cf0ae7	https://waffy-demo.myshopify.com/pages/POST	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/pages/POST	(from https://waffy-demo.myshopify.com/pages/about-us)
11:07:48	7965/7965	---MCZ	200	added ('OK')	application/atom+xml	etag:cacheable:f8d361f94f969e719bafeb1703fe0589	https://waffy-demo.myshopify.com/blogs/news.atom	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news.atom	(from https://waffy-demo.myshopify.com/blogs/news)
11:07:50	116903/116903	---MCZ	200	added ('OK')	text/html	etag:cacheable:a520a6ac44d25b02ee521ee3538b6674	https://waffy-demo.myshopify.com/blogs/news?page=2	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news4658.html	(from https://waffy-demo.myshopify.com/blogs/news)
11:07:53	95780/95780	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:f0490d00aa951dc9f99df04a22913b9d	https://waffy-demo.myshopify.com/blogs/POST	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/POST	(from https://waffy-demo.myshopify.com/blogs/news)
11:07:55	110090/110090	---MCZ	200	added ('OK')	text/html	etag:cacheable:5eb582c3ca92bdffef470570fdb4b9b6	https://waffy-demo.myshopify.com/blogs/news/tagged/container	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/tagged/container.html	(from https://waffy-demo.myshopify.com/blogs/news)
11:07:57	112276/112276	---MCZ	200	added ('OK')	text/html	etag:cacheable:a6bb63949aed419d313151e178f79fb0	https://waffy-demo.myshopify.com/blogs/news/tagged/flavour-masalas	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/tagged/flavour-masalas.html	(from https://waffy-demo.myshopify.com/blogs/news)
11:07:59	110053/110053	---MCZ	200	added ('OK')	text/html	etag:cacheable:aa57f7a3e3695069095d38b8c902a29a	https://waffy-demo.myshopify.com/blogs/news/tagged/garam	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/tagged/garam.html	(from https://waffy-demo.myshopify.com/blogs/news)
11:08:00	110088/110088	---MCZ	200	added ('OK')	text/html	etag:cacheable:3fb54f6ed6395ce2c1482a8eaab7b12a	https://waffy-demo.myshopify.com/blogs/news/tagged/gorcery	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/tagged/gorcery.html	(from https://waffy-demo.myshopify.com/blogs/news)
11:08:01	110082/110082	---MCZ	200	added ('OK')	text/html	etag:cacheable:15aeeac668f869ac603a72ef9f96d5fc	https://waffy-demo.myshopify.com/blogs/news/tagged/masala-powder	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/tagged/masala-powder.html	(from https://waffy-demo.myshopify.com/blogs/news)
11:08:02	118574/118574	---MCZ	200	added ('OK')	text/html	etag:cacheable:51e7939d4f2a02a3623d500a3adb64ca	https://waffy-demo.myshopify.com/blogs/news/tagged/masalas	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/tagged/masalas.html	(from https://waffy-demo.myshopify.com/blogs/news)
11:08:04	112087/112087	---MCZ	200	added ('OK')	text/html	etag:cacheable:d87f10191c65fb62e19fc34498be0a8b	https://waffy-demo.myshopify.com/blogs/news/tagged/spices	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/tagged/spices.html	(from https://waffy-demo.myshopify.com/blogs/news)
11:08:06	118598/118598	---MCZ	200	added ('OK')	text/html	etag:cacheable:86beeab12e3895b3149f65a053939951	https://waffy-demo.myshopify.com/blogs/news/tagged/spicy	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/tagged/spicy.html	(from https://waffy-demo.myshopify.com/blogs/news)
11:08:07	110106/110106	---MCZ	200	added ('OK')	text/html	etag:cacheable:3ff7a58134e189caa9e138a4703a5d73	https://waffy-demo.myshopify.com/blogs/news/tagged/spicy-herbs	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/blogs/news/tagged/spicy-herbs.html	(from https://waffy-demo.myshopify.com/blogs/news)
11:08:08	95780/95780	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:fd37b93408ec7ff9a0b391fbf67a5944	https://waffy-demo.myshopify.com/account/POST	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/account/POST	(from https://waffy-demo.myshopify.com/account/login)
11:08:10	941/941	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:b2f630a8de36c9e824de7d847ae85542	https://waffy-demo.myshopify.com/products/black-sesame-seeds.oembed	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/products/black-sesame-seeds.oembed	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-sesame-seeds)
11:08:11	95795/95795	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:73a60e2ea0c2dc6f19e1d9d3e8cf0ae7	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/POST	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/POST	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-sesame-seeds)
11:08:11	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:11%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-sesame-seeds)
11:08:12	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:11%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-sesame-seeds)
11:08:12	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:11%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/rosehip-berries	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/rosehip-berries	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-sesame-seeds)
11:08:13	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:12%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/rosehip-berries	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/rosehip-berries	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-sesame-seeds)
11:08:13	120/120	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:13%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/fennel-seeds	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/fennel-seeds	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-sesame-seeds)
11:08:13	120/120	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:13%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/fennel-seeds	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/fennel-seeds	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-sesame-seeds)
11:08:14	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:13%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/red-chilli-pepper	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/red-chilli-pepper	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-sesame-seeds)
11:08:14	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:14%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/red-chilli-pepper	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/red-chilli-pepper	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-sesame-seeds)
11:08:15	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:14%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/pimento-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/pimento-250-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-sesame-seeds)
11:08:15	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:14%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/pimento-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/pimento-250-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-sesame-seeds)
11:08:15	121/121	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:15%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/nutmeg-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/nutmeg-250-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-sesame-seeds)
11:08:16	121/121	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:15%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/nutmeg-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/nutmeg-250-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-sesame-seeds)
11:08:18	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:17%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-cardamom)
11:08:18	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:18%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-cardamom)
11:08:19	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:18%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/rosehip-berries	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/rosehip-berries	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-cardamom)
11:08:19	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:19%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/rosehip-berries	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/rosehip-berries	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-cardamom)
11:08:20	120/120	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:19%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/fennel-seeds	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/fennel-seeds	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-cardamom)
11:08:20	120/120	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:19%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/fennel-seeds	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/fennel-seeds	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-cardamom)
11:08:20	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:20%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/red-chilli-pepper	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/red-chilli-pepper	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-cardamom)
11:08:21	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:20%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/red-chilli-pepper	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/red-chilli-pepper	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-cardamom)
11:08:21	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:21%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/pimento-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/pimento-250-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-cardamom)
11:08:22	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:21%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/pimento-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/pimento-250-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-cardamom)
11:08:22	121/121	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:22%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/nutmeg-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/nutmeg-250-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-cardamom)
11:08:22	121/121	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:22%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/nutmeg-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/nutmeg-250-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/black-cardamom)
11:08:24	892/892	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:58a79727c19baa2f059980c665ec5350	https://waffy-demo.myshopify.com/products/dried-ginger.oembed	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/products/dried-ginger.oembed	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/dried-ginger)
11:08:24	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:24%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/dried-ginger)
11:08:24	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:24%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/dried-ginger)
11:08:25	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:24%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/rosehip-berries	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/rosehip-berries	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/dried-ginger)
11:08:25	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:25%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/rosehip-berries	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/rosehip-berries	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/dried-ginger)
11:08:26	120/120	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:25%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/fennel-seeds	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/fennel-seeds	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/dried-ginger)
11:08:26	120/120	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:25%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/fennel-seeds	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/fennel-seeds	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/dried-ginger)
11:08:26	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:26%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/red-chilli-pepper	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/red-chilli-pepper	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/dried-ginger)
11:08:27	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:26%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/red-chilli-pepper	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/red-chilli-pepper	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/dried-ginger)
11:08:27	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:26%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/pimento-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/pimento-250-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/dried-ginger)
11:08:27	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:27%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/pimento-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/pimento-250-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/dried-ginger)
11:08:28	121/121	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:27%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/nutmeg-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/nutmeg-250-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/dried-ginger)
11:08:28	121/121	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:27%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/nutmeg-250-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/nutmeg-250-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/dried-ginger)
11:08:29	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:29%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/cubeb-pepper)
11:08:30	122/122	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:29%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/saffron-500-gm	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/cubeb-pepper)
11:08:30	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20Oct%202020%2005:38:30%20GMT	https://waffy-demo.myshopify.com/collections/roaster-seeds/products/rosehip-berries	E:/Ansh%20Tech/Masala%20Company/waffy-demo.myshopify.com/collections/roaster-seeds/products/rosehip-berries	(from https://waffy-demo.myshopify.com/collections/roaster-seeds/products/cubeb-pepper)
